x	 y 	 value
3.67347	8.08163	0.922622
3.67347	8.32653	1.06349
3.67347	8.57143	1.19058
3.67347	8.81633	1.29777
3.67347	9.06122	1.38013
3.67347	9.30612	1.4342
3.67347	9.55102	1.45822
3.67347	9.79592	1.45221
3.67347	10.0408	1.41801
3.67347	10.2857	1.3591
3.67347	10.5306	1.28046
3.67347	10.7755	1.18826
3.67347	11.0204	1.08945
3.67347	11.2653	0.991388
3.67347	11.5102	0.901394
3.67347	11.7551	0.826296
3.67347	12	0.772038
3.87755	0	-0.671298
3.87755	0.244898	-0.626778
3.87755	0.489796	-0.543393
3.87755	0.734694	-0.424658
3.87755	0.979592	-0.276196
3.87755	1.22449	-0.105407
3.87755	1.46939	0.07898
3.87755	1.71429	0.267422
3.87755	1.95918	0.450136
3.87755	2.20408	0.61768
3.87755	2.44898	0.761515
3.87755	2.69388	0.874522
3.87755	2.93878	0.951416
3.87755	3.18367	0.989071
3.87755	3.42857	0.986701
3.87755	3.67347	0.94591
3.87755	3.91837	0.870592
3.87755	4.16327	0.766704
3.87755	4.40816	0.641907
3.87755	4.65306	0.505109
3.87755	4.89796	0.365937
3.87755	5.14286	0.234156
3.87755	5.38776	0.119091
3.87755	5.63265	0.0290723
3.87755	5.87755	-0.0290684
3.87755	6.12245	-0.0503997
3.87755	6.36735	-0.032187
3.87755	6.61224	0.0259441
3.87755	6.85714	0.121986
3.87755	7.10204	0.251669
3.87755	7.34694	0.408716
3.87755	7.59184	0.585215
3.87755	7.83673	0.772096
3.87755	8.08163	0.959668
3.87755	8.32653	1.1382
3.87755	8.57143	1.2985
3.87755	8.81633	1.43246
3.87755	9.06122	1.53354
3.87755	9.30612	1.59719
3.87755	9.55102	1.62106
3.87755	9.79592	1.60518
3.87755	10.0408	1.55198
3.87755	10.2857	1.46607
3.87755	10.5306	1.35406
3.87755	10.7755	1.22409
3.87755	11.0204	1.08537
3.87755	11.2653	0.947648
3.87755	11.5102	0.820599
3.87755	11.7551	0.713269
3.87755	12	0.633523
4.08163	0	-0.807582
4.08163	0.244898	-0.758995
4.08163	0.489796	-0.663654
4.08163	0.734694	-0.525785
4.08163	0.979592	-0.352156
4.08163	1.22449	-0.151665
4.08163	1.46939	0.0651834
4.08163	1.71429	0.286911
4.08163	1.95918	0.501747
4.08163	2.20408	0.698332
4.08163	2.44898	0.866397
4.08163	2.69388	0.997373
4.08163	2.93878	1.08491
4.08163	3.18367	1.12523
4.08163	3.42857	1.11741
4.08163	3.67347	1.06337
4.08163	3.91837	0.967786
4.08163	4.16327	0.837836
4.08163	4.40816	0.682731
4.08163	4.65306	0.51319
4.08163	4.89796	0.340791
4.08163	5.14286	0.177285
4.08163	5.38776	0.0338891
4.08163	5.63265	-0.0793772
4.08163	5.87755	-0.154293
4.08163	6.12245	-0.184927
4.08163	6.36735	-0.167989
4.08163	6.61224	-0.103028
4.08163	6.85714	0.00754048
4.08163	7.10204	0.158579
4.08163	7.34694	0.342537
4.08163	7.59184	0.549897
4.08163	7.83673	0.769746
4.08163	8.08163	0.990426
4.08163	8.32653	1.20023
4.08163	8.57143	1.3881
4.08163	8.81633	1.54428
4.08163	9.06122	1.66092
4.08163	9.30612	1.73252
4.08163	9.55102	1.75626
4.08163	9.79592	1.73219
4.08163	10.0408	1.66321
4.08163	10.2857	1.55489
4.08163	10.5306	1.41517
4.08163	10.7755	1.25384
4.08163	11.0204	1.08199
4.08163	11.2653	0.911332
4.08163	11.5102	0.753519
4.08163	11.7551	0.619426
4.08163	12	0.518519
4.28571	0	-0.910347
4.28571	0.244898	-0.858694
4.28571	0.489796	-0.754337
4.28571	0.734694	-0.602041
4.28571	0.979592	-0.409433
4.28571	1.22449	-0.186546
4.28571	1.46939	0.0547799
4.28571	1.71429	0.301606
4.28571	1.95918	0.540663
4.28571	2.20408	0.759148
4.28571	2.44898	0.945483
4.28571	2.69388	1.09001
4.28571	2.93878	1.18557
4.28571	3.18367	1.22791
4.28571	3.42857	1.21597
4.28571	3.67347	1.15194
4.28571	3.91837	1.04108
4.28571	4.16327	0.891473
4.28571	4.40816	0.713515
4.28571	4.65306	0.519283
4.28571	4.89796	0.321831
4.28571	5.14286	0.134401
4.28571	5.38776	-0.030358
4.28571	5.63265	-0.161154
4.28571	5.87755	-0.248719
4.28571	6.12245	-0.286367
4.28571	6.36735	-0.27039
4.28571	6.61224	-0.200279
4.28571	6.85714	-0.0787575
4.28571	7.10204	0.0883847
4.28571	7.34694	0.292635
4.28571	7.59184	0.523265
4.28571	7.83673	0.767974
4.28571	8.08163	1.01362
4.28571	8.32653	1.247
4.28571	8.57143	1.45566
4.28571	8.81633	1.6286
4.28571	9.06122	1.75697
4.28571	9.30612	1.83456
4.28571	9.55102	1.8582
4.28571	9.79592	1.82796
4.28571	10.0408	1.74708
4.28571	10.2857	1.62187
4.28571	10.5306	1.46125
4.28571	10.7755	1.27627
4.28571	11.0204	1.07944
4.28571	11.2653	0.883948
4.28571	11.5102	0.702936
4.28571	11.7551	0.548664
4.28571	12	0.4318
4.4898	0	-0.975328
4.4898	0.244898	-0.921737
4.4898	0.489796	-0.811678
4.4898	0.734694	-0.650259
4.4898	0.979592	-0.445651
4.4898	1.22449	-0.208603
4.4898	1.46939	0.0482016
4.4898	1.71429	0.310898
4.4898	1.95918	0.565272
4.4898	2.20408	0.797604
4.4898	2.44898	0.995491
4.4898	2.69388	1.14859
4.4898	2.93878	1.24921
4.4898	3.18367	1.29283
4.4898	3.42857	1.2783
4.4898	3.67347	1.20794
4.4898	3.91837	1.08742
4.4898	4.16327	0.925389
4.4898	4.40816	0.73298
4.4898	4.65306	0.523136
4.4898	4.89796	0.309841
4.4898	5.14286	0.107285
4.4898	5.38776	-0.0709833
4.4898	5.63265	-0.212863
4.4898	5.87755	-0.308428
4.4898	6.12245	-0.350511
4.4898	6.36735	-0.335141
4.4898	6.61224	-0.261774
4.4898	6.85714	-0.133326
4.4898	7.10204	0.0439987
4.4898	7.34694	0.26108
4.4898	7.59184	0.506425
4.4898	7.83673	0.766853
4.4898	8.08163	1.02828
4.4898	8.32653	1.27658
4.4898	8.57143	1.49839
4.4898	8.81633	1.68192
4.4898	9.06122	1.8177
4.4898	9.30612	1.89908
4.4898	9.55102	1.92267
4.4898	9.79592	1.88851
4.4898	10.0408	1.80012
4.4898	10.2857	1.66422
4.4898	10.5306	1.49039
4.4898	10.7755	1.29046
4.4898	11.0204	1.07782
4.4898	11.2653	0.866632
4.4898	11.5102	0.670952
4.4898	11.7551	0.50392
4.4898	12	0.376965
4.69388	0	-0.999829
4.69388	0.244898	-0.945506
4.69388	0.489796	-0.833298
4.69388	0.734694	-0.668439
4.69388	0.979592	-0.459307
4.69388	1.22449	-0.216919
4.69388	1.46939	0.0457213
4.69388	1.71429	0.314402
4.69388	1.95918	0.57455
4.69388	2.20408	0.812103
4.69388	2.44898	1.01435
4.69388	2.69388	1.17067
4.69388	2.93878	1.27321
4.69388	3.18367	1.31731
4.69388	3.42857	1.3018
4.69388	3.67347	1.22906
4.69388	3.91837	1.10489
4.69388	4.16327	0.938177
4.69388	4.40816	0.74032
4.69388	4.65306	0.524589
4.69388	4.89796	0.305321
4.69388	5.14286	0.0970609
4.69388	5.38776	-0.0863005
4.69388	5.63265	-0.23236
4.69388	5.87755	-0.33094
4.69388	6.12245	-0.374696
4.69388	6.36735	-0.359555
4.69388	6.61224	-0.28496
4.69388	6.85714	-0.153901
4.69388	7.10204	0.0272636
4.69388	7.34694	0.249183
4.69388	7.59184	0.500075
4.69388	7.83673	0.76643
4.69388	8.08163	1.03381
4.69388	8.32653	1.28773
4.69388	8.57143	1.51449
4.69388	8.81633	1.70203
4.69388	9.06122	1.8406
4.69388	9.30612	1.92341
4.69388	9.55102	1.94697
4.69388	9.79592	1.91135
4.69388	10.0408	1.82012
4.69388	10.2857	1.68019
4.69388	10.5306	1.50137
4.69388	10.7755	1.29581
4.69388	11.0204	1.07721
4.69388	11.2653	0.860103
4.69388	11.5102	0.658892
4.69388	11.7551	0.487049
4.69388	12	0.356291
4.89796	0	-0.982831
4.89796	0.244898	-0.929016
4.89796	0.489796	-0.818299
4.89796	0.734694	-0.655827
4.89796	0.979592	-0.449833
4.89796	1.22449	-0.211149
4.89796	1.46939	0.047442
4.89796	1.71429	0.311971
4.89796	1.95918	0.568113
4.89796	2.20408	0.802044
4.89796	2.44898	1.00127
4.89796	2.69388	1.15535
4.89796	2.93878	1.25656
4.89796	3.18367	1.30033
4.89796	3.42857	1.28549
4.89796	3.67347	1.21441
4.89796	3.91837	1.09277
4.89796	4.16327	0.929305
4.89796	4.40816	0.735228
4.89796	4.65306	0.523581
4.89796	4.89796	0.308457
4.89796	5.14286	0.104154
4.89796	5.38776	-0.075674
4.89796	5.63265	-0.218834
4.89796	5.87755	-0.315322
4.89796	6.12245	-0.357917
4.89796	6.36735	-0.342618
4.89796	6.61224	-0.268875
4.89796	6.85714	-0.139627
4.89796	7.10204	0.0388738
4.89796	7.34694	0.257437
4.89796	7.59184	0.50448
4.89796	7.83673	0.766723
4.89796	8.08163	1.02998
4.89796	8.32653	1.28
4.89796	8.57143	1.50332
4.89796	8.81633	1.68808
4.89796	9.06122	1.82471
4.89796	9.30612	1.90653
4.89796	9.55102	1.93011
4.89796	9.79592	1.89551
4.89796	10.0408	1.80624
4.89796	10.2857	1.66911
4.89796	10.5306	1.49375
4.89796	10.7755	1.2921
4.89796	11.0204	1.07764
4.89796	11.2653	0.864633
4.89796	11.5102	0.667258
4.89796	11.7551	0.498753
4.89796	12	0.370634
5.10204	0	-0.925041
5.10204	0.244898	-0.87295
5.10204	0.489796	-0.767304
5.10204	0.734694	-0.612945
5.10204	0.979592	-0.417623
5.10204	1.22449	-0.191534
5.10204	1.46939	0.0532923
5.10204	1.71429	0.303707
5.10204	1.95918	0.546228
5.10204	2.20408	0.767844
5.10204	2.44898	0.956791
5.10204	2.69388	1.10326
5.10204	2.93878	1.19996
5.10204	3.18367	1.24259
5.10204	3.42857	1.23007
5.10204	3.67347	1.1646
5.10204	3.91837	1.05156
5.10204	4.16327	0.899143
5.10204	4.40816	0.717917
5.10204	4.65306	0.520155
5.10204	4.89796	0.319119
5.10204	5.14286	0.128269
5.10204	5.38776	-0.0395447
5.10204	5.63265	-0.172847
5.10204	5.87755	-0.262221
5.10204	6.12245	-0.300872
5.10204	6.36735	-0.285032
5.10204	6.61224	-0.214185
5.10204	6.85714	-0.0910973
5.10204	7.10204	0.0783476
5.10204	7.34694	0.285499
5.10204	7.59184	0.519457
5.10204	7.83673	0.76772
5.10204	8.08163	1.01694
5.10204	8.32653	1.25369
5.10204	8.57143	1.46532
5.10204	8.81633	1.64066
5.10204	9.06122	1.7707
5.10204	9.30612	1.84915
5.10204	9.55102	1.87278
5.10204	9.79592	1.84165
5.10204	10.0408	1.75908
5.10204	10.2857	1.63145
5.10204	10.5306	1.46784
5.10204	10.7755	1.27948
5.10204	11.0204	1.07907
5.10204	11.2653	0.880032
5.10204	11.5102	0.695703
5.10204	11.7551	0.538546
5.10204	12	0.4194
5.30612	0	-0.828858
5.30612	0.244898	-0.779637
5.30612	0.489796	-0.682428
5.30612	0.734694	-0.541573
5.30612	0.979592	-0.364014
5.30612	1.22449	-0.158887
5.30612	1.46939	0.0630295
5.30612	1.71429	0.289953
5.30612	1.95918	0.509804
5.30612	2.20408	0.710923
5.30612	2.44898	0.88277
5.30612	2.69388	1.01655
5.30612	2.93878	1.10575
5.30612	3.18367	1.14649
5.30612	3.42857	1.13782
5.30612	3.67347	1.0817
5.30612	3.91837	0.98296
5.30612	4.16327	0.84894
5.30612	4.40816	0.689104
5.30612	4.65306	0.514452
5.30612	4.89796	0.336866
5.30612	5.14286	0.168406
5.30612	5.38776	0.0205877
5.30612	5.63265	-0.0963078
5.30612	5.87755	-0.173843
5.30612	6.12245	-0.205929
5.30612	6.36735	-0.189189
5.30612	6.61224	-0.123162
5.30612	6.85714	-0.0103263
5.30612	7.10204	0.144047
5.30612	7.34694	0.332205
5.30612	7.59184	0.544383
5.30612	7.83673	0.769379
5.30612	8.08163	0.995228
5.30612	8.32653	1.20991
5.30612	8.57143	1.40209
5.30612	8.81633	1.56174
5.30612	9.06122	1.68081
5.30612	9.30612	1.75364
5.30612	9.55102	1.77736
5.30612	9.79592	1.75202
5.30612	10.0408	1.68057
5.30612	10.2857	1.56876
5.30612	10.5306	1.42471
5.30612	10.7755	1.25848
5.30612	11.0204	1.08146
5.30612	11.2653	0.905662
5.30612	11.5102	0.743046
5.30612	11.7551	0.604776
5.30612	12	0.500565
5.5102	0	-0.698272
5.5102	0.244898	-0.652948
5.5102	0.489796	-0.567196
5.5102	0.734694	-0.444674
5.5102	0.979592	-0.291231
5.5102	1.22449	-0.114563
5.5102	1.46939	0.0762493
5.5102	1.71429	0.27128
5.5102	1.95918	0.460352
5.5102	2.20408	0.633643
5.5102	2.44898	0.782274
5.5102	2.69388	0.898837
5.5102	2.93878	0.977837
5.5102	3.18367	1.01602
5.5102	3.42857	1.01257
5.5102	3.67347	0.969158
5.5102	3.91837	0.889829
5.5102	4.16327	0.780783
5.5102	4.40816	0.649987
5.5102	4.65306	0.506709
5.5102	4.89796	0.36096
5.5102	5.14286	0.222899
5.5102	5.38776	0.102227
5.5102	5.63265	0.00760696
5.5102	5.87755	-0.0538541
5.5102	6.12245	-0.0770266
5.5102	6.36735	-0.0590662
5.5102	6.61224	0.000416742
5.5102	6.85714	0.0993339
5.5102	7.10204	0.233244
5.5102	7.34694	0.395617
5.5102	7.59184	0.578224
5.5102	7.83673	0.771631
5.5102	8.08163	0.965756
5.5102	8.32653	1.15048
5.5102	8.57143	1.31623
5.5102	8.81633	1.45459
5.5102	9.06122	1.55876
5.5102	9.30612	1.62397
5.5102	9.55102	1.64782
5.5102	9.79592	1.63032
5.5102	10.0408	1.57399
5.5102	10.2857	1.48365
5.5102	10.5306	1.36616
5.5102	10.7755	1.22998
5.5102	11.0204	1.0847
5.5102	11.2653	0.94046
5.5102	11.5102	0.807322
5.5102	11.7551	0.694694
5.5102	12	0.61076
5.71429	0	-0.538705
5.71429	0.244898	-0.498142
5.71429	0.489796	-0.42639
5.71429	0.734694	-0.326269
5.71429	0.979592	-0.202294
5.71429	1.22449	-0.0604016
5.71429	1.46939	0.092403
5.71429	1.71429	0.248462
5.71429	1.95918	0.399924
5.71429	2.20408	0.539212
5.71429	2.44898	0.659475
5.71429	2.69388	0.754997
5.71429	2.93878	0.821541
5.71429	3.18367	0.856596
5.71429	3.42857	0.859531
5.71429	3.67347	0.831634
5.71429	3.91837	0.77603
5.71429	4.16327	0.697498
5.71429	4.40816	0.602188
5.71429	4.65306	0.497248
5.71429	4.89796	0.390401
5.71429	5.14286	0.289486
5.71429	5.38776	0.201986
5.71429	5.63265	0.134584
5.71429	5.87755	0.0927645
5.71429	6.12245	0.0804837
5.71429	6.36735	0.0999362
5.71429	6.61224	0.151423
5.71429	6.85714	0.233332
5.71429	7.10204	0.342237
5.71429	7.34694	0.473102
5.71429	7.59184	0.619577
5.71429	7.83673	0.774383
5.71429	8.08163	0.929744
5.71429	8.32653	1.07785
5.71429	8.57143	1.21132
5.71429	8.81633	1.32366
5.71429	9.06122	1.40962
5.71429	9.30612	1.46553
5.71429	9.55102	1.48952
5.71429	9.79592	1.48162
5.71429	10.0408	1.44376
5.71429	10.2857	1.37966
5.71429	10.5306	1.29461
5.71429	10.7755	1.19515
5.71429	11.0204	1.08866
5.71429	11.2653	0.98298
5.71429	11.5102	0.885863
5.71429	11.7551	0.804569
5.71429	12	0.745411
5.91837	0	-0.356779
5.91837	0.244898	-0.321644
5.91837	0.489796	-0.265853
5.91837	0.734694	-0.191274
5.91837	0.979592	-0.100896
5.91837	1.22449	0.00134885
5.91837	1.46939	0.11082
5.91837	1.71429	0.222447
5.91837	1.95918	0.331029
5.91837	2.20408	0.431549
5.91837	2.44898	0.519468
5.91837	2.69388	0.591002
5.91837	2.93878	0.643344
5.91837	3.18367	0.674831
5.91837	3.42857	0.685045
5.91837	3.67347	0.67484
5.91837	3.91837	0.646284
5.91837	4.16327	0.602544
5.91837	4.40816	0.547691
5.91837	4.65306	0.486461
5.91837	4.89796	0.423968
5.91837	5.14286	0.365403
5.91837	5.38776	0.315723
5.91837	5.63265	0.279354
5.91837	5.87755	0.259928
5.91837	6.12245	0.260065
5.91837	6.36735	0.281218
5.91837	6.61224	0.323588
5.91837	6.85714	0.386106
5.91837	7.10204	0.466503
5.91837	7.34694	0.561444
5.91837	7.59184	0.666723
5.91837	7.83673	0.77752
5.91837	8.08163	0.888685
5.91837	8.32653	0.995044
5.91837	8.57143	1.09171
5.91837	8.81633	1.17438
5.91837	9.06122	1.23958
5.91837	9.30612	1.28488
5.91837	9.55102	1.30904
5.91837	9.79592	1.31208
5.91837	10.0408	1.29528
5.91837	10.2857	1.26109
5.91837	10.5306	1.21304
5.91837	10.7755	1.15543
5.91837	11.0204	1.09318
5.91837	11.2653	1.03146
5.91837	11.5102	0.975409
5.91837	11.7551	0.929839
5.91837	12	0.89893
6.12245	0	-0.160045
6.12245	0.244898	-0.13078
6.12245	0.489796	-0.0922488
6.12245	0.734694	-0.0452898
6.12245	0.979592	0.00875622
6.12245	1.22449	0.0681255
6.12245	1.46939	0.130737
6.12245	1.71429	0.194315
6.12245	1.95918	0.256527
6.12245	2.20408	0.315122
6.12245	2.44898	0.368065
6.12245	2.69388	0.413659
6.12245	2.93878	0.450642
6.12245	3.18367	0.478271
6.12245	3.42857	0.496357
6.12245	3.67347	0.505283
6.12245	3.91837	0.505977
6.12245	4.16327	0.49986
6.12245	4.40816	0.488759
6.12245	4.65306	0.474796
6.12245	4.89796	0.460266
6.12245	5.14286	0.447499
6.12245	5.38776	0.438718
6.12245	5.63265	0.435908
6.12245	5.87755	0.440697
6.12245	6.12245	0.454263
6.12245	6.36735	0.477256
6.12245	6.61224	0.509766
6.12245	6.85714	0.551315
6.12245	7.10204	0.600884
6.12245	7.34694	0.656977
6.12245	7.59184	0.717708
6.12245	7.83673	0.780913
6.12245	8.08163	0.844284
6.12245	8.32653	0.905499
6.12245	8.57143	0.962367
6.12245	8.81633	1.01296
6.12245	9.06122	1.05571
6.12245	9.30612	1.08953
6.12245	9.55102	1.11387
6.12245	9.79592	1.12874
6.12245	10.0408	1.13471
6.12245	10.2857	1.13288
6.12245	10.5306	1.12482
6.12245	10.7755	1.11249
6.12245	11.0204	1.09807
6.12245	11.2653	1.08388
6.12245	11.5102	1.07224
6.12245	11.7551	1.06531
6.12245	12	1.06495
6.32653	0	0.0433317
6.32653	0.244898	0.0665286
6.32653	0.489796	0.0872168
6.32653	0.734694	0.105623
6.32653	0.979592	0.122111
6.32653	1.22449	0.137157
6.32653	1.46939	0.151325
6.32653	1.71429	0.165232
6.32653	1.95918	0.179509
6.32653	2.20408	0.194765
6.32653	2.44898	0.211551
6.32653	2.69388	0.230327
6.32653	2.93878	0.251434
6.32653	3.18367	0.275074
6.32653	3.42857	0.301298
6.32653	3.67347	0.330001
6.32653	3.91837	0.360933
6.32653	4.16327	0.39371
6.32653	4.40816	0.427836
6.32653	4.65306	0.462737
6.32653	4.89796	0.497791
6.32653	5.14286	0.532368
6.32653	5.38776	0.565866
6.32653	5.63265	0.597747
6.32653	5.87755	0.627571
6.32653	6.12245	0.655018
6.32653	6.36735	0.679913
6.32653	6.61224	0.702231
6.32653	6.85714	0.722102
6.32653	7.10204	0.739802
6.32653	7.34694	0.755736
6.32653	7.59184	0.770413
6.32653	7.83673	0.784421
6.32653	8.08163	0.798384
6.32653	8.32653	0.81293
6.32653	8.57143	0.828654
6.32653	8.81633	0.846077
6.32653	9.06122	0.865623
6.32653	9.30612	0.887585
6.32653	9.55102	0.912115
6.32653	9.79592	0.93921
6.32653	10.0408	0.968715
6.32653	10.2857	1.00033
6.32653	10.5306	1.03363
6.32653	10.7755	1.06809
6.32653	11.0204	1.10312
6.32653	11.2653	1.13808
6.32653	11.5102	1.17235
6.32653	11.7551	1.20535
6.32653	12	1.23657
6.53061	0	0.24491
6.53061	0.244898	0.262092
6.53061	0.489796	0.265095
6.53061	0.734694	0.255201
6.53061	0.979592	0.234463
6.53061	1.22449	0.205578
6.53061	1.46939	0.171732
6.53061	1.71429	0.136407
6.53061	1.95918	0.103172
6.53061	2.20408	0.0754713
6.53061	2.44898	0.05642
6.53061	2.69388	0.0486164
6.53061	2.93878	0.0539874
6.53061	3.18367	0.0736741
6.53061	3.42857	0.107963
6.53061	3.67347	0.15627
6.53061	3.91837	0.217172
6.53061	4.16327	0.288498
6.53061	4.40816	0.367452
6.53061	4.65306	0.450785
6.53061	4.89796	0.534984
6.53061	5.14286	0.616486
6.53061	5.38776	0.691889
6.53061	5.63265	0.758155
6.53061	5.87755	0.812791
6.53061	6.12245	0.853998
6.53061	6.36735	0.880778
6.53061	6.61224	0.892994
6.53061	6.85714	0.89138
6.53061	7.10204	0.877492
6.53061	7.34694	0.853621
6.53061	7.59184	0.822653
6.53061	7.83673	0.787897
6.53061	8.08163	0.75289
6.53061	8.32653	0.72118
6.53061	8.57143	0.696124
6.53061	8.81633	0.680676
6.53061	9.06122	0.67722
6.53061	9.30612	0.687424
6.53061	9.55102	0.712141
6.53061	9.79592	0.751357
6.53061	10.0408	0.804192
6.53061	10.2857	0.868957
6.53061	10.5306	0.943246
6.53061	10.7755	1.02409
6.53061	11.0204	1.10812
6.53061	11.2653	1.19179
6.53061	11.5102	1.27157
6.53061	11.7551	1.34415
6.53061	12	1.40667
6.73469	0	0.436323
6.73469	0.244898	0.447794
6.73469	0.489796	0.434004
6.73469	0.734694	0.397237
6.73469	0.979592	0.341149
6.73469	1.22449	0.270548
6.73469	1.46939	0.19111
6.73469	1.71429	0.109035
6.73469	1.95918	0.0306843
6.73469	2.20408	-0.0378064
6.73469	2.44898	-0.0908879
6.73469	2.69388	-0.123931
6.73469	2.93878	-0.133503
6.73469	3.18367	-0.11757
6.73469	3.42857	-0.0756222
6.73469	3.67347	-0.00870137
6.73469	3.91837	0.0806604
6.73469	4.16327	0.188592
6.73469	4.40816	0.310114
6.73469	4.65306	0.439435
6.73469	4.89796	0.570301
6.73469	5.14286	0.696362
6.73469	5.38776	0.811558
6.73469	5.63265	0.910475
6.73469	5.87755	0.988672
6.73469	6.12245	1.04294
6.73469	6.36735	1.07151
6.73469	6.61224	1.07414
6.73469	6.85714	1.05212
6.73469	7.10204	1.00824
6.73469	7.34694	0.94657
6.73469	7.59184	0.872258
6.73469	7.83673	0.791198
6.73469	8.08163	0.70969
6.73469	8.32653	0.634057
6.73469	8.57143	0.570276
6.73469	8.81633	0.523614
6.73469	9.06122	0.498318
6.73469	9.30612	0.497357
6.73469	9.55102	0.522251
6.73469	9.79592	0.572976
6.73469	10.0408	0.647966
6.73469	10.2857	0.744207
6.73469	10.5306	0.857419
6.73469	10.7755	0.982305
6.73469	11.0204	1.11288
6.73469	11.2653	1.2428
6.73469	11.5102	1.36578
6.73469	11.7551	1.47595
6.73469	12	1.56819
6.93878	0	0.609627
6.93878	0.244898	0.615927
6.93878	0.489796	0.586932
6.93878	0.734694	0.525835
6.93878	0.979592	0.437742
6.93878	1.22449	0.329372
6.93878	1.46939	0.208654
6.93878	1.71429	0.0842534
6.93878	1.95918	-0.0349452
6.93878	2.20408	-0.140367
6.93878	2.44898	-0.224259
6.93878	2.69388	-0.280154
6.93878	2.93878	-0.303254
6.93878	3.18367	-0.29072
6.93878	3.42857	-0.241838
6.93878	3.67347	-0.158064
6.93878	3.91837	-0.042936
6.93878	4.16327	0.0981377
6.93878	4.40816	0.2582
6.93878	4.65306	0.42916
6.93878	4.89796	0.602276
6.93878	5.14286	0.768681
6.93878	5.38776	0.919904
6.93878	5.63265	1.04838
6.93878	5.87755	1.14791
6.93878	6.12245	1.21401
6.93878	6.36735	1.2442
6.93878	6.61224	1.23814
6.93878	6.85714	1.19765
6.93878	7.10204	1.12661
6.93878	7.34694	1.03073
6.93878	7.59184	0.91717
6.93878	7.83673	0.794187
6.93878	8.08163	0.670577
6.93878	8.32653	0.555177
6.93878	8.57143	0.456335
6.93878	8.81633	0.381413
6.93878	9.06122	0.336341
6.93878	9.30612	0.325272
6.93878	9.55102	0.350326
6.93878	9.79592	0.411472
6.93878	10.0408	0.50652
6.93878	10.2857	0.631261
6.93878	10.5306	0.779711
6.93878	10.7755	0.944474
6.93878	11.0204	1.11718
6.93878	11.2653	1.28898
6.93878	11.5102	1.45109
6.93878	11.7551	1.59529
6.93878	12	1.71444
7.14286	0	0.757628
7.14286	0.244898	0.759512
7.14286	0.489796	0.717533
7.14286	0.734694	0.635657
7.14286	0.979592	0.520232
7.14286	1.22449	0.379608
7.14286	1.46939	0.223637
7.14286	1.71429	0.0630896
7.14286	1.95918	-0.0909928
7.14286	2.20408	-0.227953
7.14286	2.44898	-0.338158
7.14286	2.69388	-0.413568
7.14286	2.93878	-0.448222
7.14286	3.18367	-0.43859
7.14286	3.42857	-0.383787
7.14286	3.67347	-0.28562
7.14286	3.91837	-0.148487
7.14286	4.16327	0.02089
7.14286	4.40816	0.213865
7.14286	4.65306	0.420384
7.14286	4.89796	0.629584
7.14286	5.14286	0.830441
7.14286	5.38776	1.01243
7.14286	5.63265	1.16616
7.14286	5.87755	1.2839
7.14286	6.12245	1.36011
7.14286	6.36735	1.39168
7.14286	6.61224	1.3782
7.14286	6.85714	1.32194
7.14286	7.10204	1.22771
7.14286	7.34694	1.10259
7.14286	7.59184	0.955525
7.14286	7.83673	0.79674
7.14286	8.08163	0.637174
7.14286	8.32653	0.487813
7.14286	8.57143	0.35903
7.14286	8.81633	0.259973
7.14286	9.06122	0.198013
7.14286	9.30612	0.178311
7.14286	9.55102	0.203503
7.14286	9.79592	0.273547
7.14286	10.0408	0.385725
7.14286	10.2857	0.534804
7.14286	10.5306	0.713349
7.14286	10.7755	0.912167
7.14286	11.0204	1.12085
7.14286	11.2653	1.32842
7.14286	11.5102	1.52393
7.14286	11.7551	1.6972
7.14286	12	1.83933
7.34694	0	0.874184
7.34694	0.244898	0.87259
7.34694	0.489796	0.820385
7.34694	0.734694	0.722146
7.34694	0.979592	0.585196
7.34694	1.22449	0.41917
7.34694	1.46939	0.235437
7.34694	1.71429	0.0464224
7.34694	1.95918	-0.135132
7.34694	2.20408	-0.296931
7.34694	2.44898	-0.427857
7.34694	2.69388	-0.518636
7.34694	2.93878	-0.562389
7.34694	3.18367	-0.555043
7.34694	3.42857	-0.495576
7.34694	3.67347	-0.386075
7.34694	3.91837	-0.231612
7.34694	4.16327	-0.0399452
7.34694	4.40816	0.17895
7.34694	4.65306	0.413473
7.34694	4.89796	0.651089
7.34694	5.14286	0.87908
7.34694	5.38776	1.0853
7.34694	5.63265	1.25891
7.34694	5.87755	1.391
7.34694	6.12245	1.47516
7.34694	6.36735	1.50782
7.34694	6.61224	1.48851
7.34694	6.85714	1.41982
7.34694	7.10204	1.30732
7.34694	7.34694	1.15919
7.34694	7.59184	0.985731
7.34694	7.83673	0.79875
7.34694	8.08163	0.610869
7.34694	8.32653	0.434762
7.34694	8.57143	0.282399
7.34694	8.81633	0.164335
7.34694	9.06122	0.0890756
7.34694	9.30612	0.0625746
7.34694	9.55102	0.0878745
7.34694	9.79592	0.164927
7.34694	10.0408	0.290595
7.34694	10.2857	0.458841
7.34694	10.5306	0.661087
7.34694	10.7755	0.886723
7.34694	11.0204	1.12375
7.34694	11.2653	1.35948
7.34694	11.5102	1.5813
7.34694	11.7551	1.77746
7.34694	12	1.93768
7.55102	0	0.954457
7.55102	0.244898	0.950468
7.55102	0.489796	0.89122
7.55102	0.734694	0.781711
7.55102	0.979592	0.629937
7.55102	1.22449	0.446417
7.55102	1.46939	0.243563
7.55102	1.71429	0.0349436
